Type,Date,Address,Hotel
Theft,03/25/18 09:00 PM,6700 BLOCK OF CLEON AV,The Westin Los Angeles Airport
Theft,03/25/18 03:30 PM,10600 BLOCK OF VICTORY BL,The Westin Los Angeles Airport
Burglary,04/11/18 09:40 AM,4500 BLOCK OF FINLEY AV,Loews Hollywood Hotel
Theft,04/10/18 10:00 PM,900 BLOCK OF N OXFORD AV,Loews Hollywood Hotel
Robbery,04/10/18 08:30 PM,5000 BLOCK OF W SUNSET BL,Loews Hollywood Hotel
Theft,04/10/18 07:00 PM,500 BLOCK OF N HOOVER ST,Loews Hollywood Hotel
Theft,04/10/18 03:30 PM,600 BLOCK OF MALTMAN AV,Loews Hollywood Hotel
Assault,04/10/18 09:55 AM,5400 BLOCK OF HOLLYWOOD BL,Loews Hollywood Hotel
Robbery,04/10/18 04:00 AM,4500 BLOCK OF MELROSE AV,Loews Hollywood Hotel
Robbery,04/09/18 09:30 PM,900 BLOCK OF N VERMONT AV,Loews Hollywood Hotel
Assault,04/09/18 06:00 PM,600 BLOCK OF N HARVARD BL,Loews Hollywood Hotel
Assault,04/09/18 11:00 AM,4800 BLOCK OF HOLLYWOOD BL,Loews Hollywood Hotel
Assault,04/09/18 10:00 AM,1700 BLOCK OF N NORMANDIE AV,Loews Hollywood Hotel
Burglary,04/09/18 07:43 AM,900 BLOCK OF N ALEXANDRIA AV,Loews Hollywood Hotel
Theft,04/09/18 05:30 AM,4300 BLOCK OF AMBROSE AV,Loews Hollywood Hotel
Assault,04/09/18 02:10 AM,5500 BLOCK OF SANTA MONICA BL,Loews Hollywood Hotel
Theft,04/08/18 11:30 PM,700 BLOCK OF HYPERION AV,Loews Hollywood Hotel
Theft,04/08/18 10:00 PM,900 BLOCK OF N WESTERN AV,Loews Hollywood Hotel
Theft,04/08/18 04:00 PM,3200 BLOCK OF LARISSA DR,Loews Hollywood Hotel
Burglary,04/08/18 11:00 AM,1300 BLOCK OF N KENMORE AV,Loews Hollywood Hotel
Assault,04/08/18 02:30 AM,3500 BLOCK OF W TEMPLE ST,Loews Hollywood Hotel
Burglary,04/07/18 09:14 PM,1900 BLOCK OF RODNEY DR,Loews Hollywood Hotel
Theft,04/07/18 08:30 PM,4500 BLOCK OF W SUNSET BL,Loews Hollywood Hotel
Theft,04/07/18 08:00 PM,4500 BLOCK OF HOLLYWOOD BL,Loews Hollywood Hotel
Assault,04/07/18 07:20 PM,5000 BLOCK OF SANTA MONICA BL,Loews Hollywood Hotel
Theft,04/07/18 06:00 PM,2100 BLOCK OF CEDARHURST DR,Loews Hollywood Hotel
Theft,04/07/18 06:00 PM,1300 BLOCK OF SANBORN AV,Loews Hollywood Hotel
Robbery,04/07/18 01:05 PM,1100 BLOCK OF N WESTERN AV,Loews Hollywood Hotel
Theft,04/07/18 01:50 AM,3600 BLOCK OF BEVERLY BL,Loews Hollywood Hotel
Theft,04/07/18 01:00 AM,4100 BLOCK OF SUNSET DR,Loews Hollywood Hotel
Theft,04/07/18 01:00 AM,4100 BLOCK OF SUNSET DR,Loews Hollywood Hotel
Assault,04/06/18 11:05 PM,1200 BLOCK OF N HOOVER ST,Loews Hollywood Hotel
Theft,04/06/18 10:30 PM,00 BLOCK OF MADISON AV AND SANTA MONICA BL,Loews Hollywood Hotel
Theft,04/06/18 10:30 PM,1100 BLOCK OF N VERMONT AV,Loews Hollywood Hotel
Theft,04/06/18 07:00 PM,1900 BLOCK OF N VERMONT AV,Loews Hollywood Hotel
Theft,04/06/18 07:00 PM,4600 BLOCK OF LA MIRADA AV,Loews Hollywood Hotel
Assault,04/06/18 05:55 AM,2100 BLOCK OF HILLHURST AV,Loews Hollywood Hotel
Theft,04/05/18 10:00 PM,1000 BLOCK OF N VERMONT AV,Loews Hollywood Hotel
Theft,04/05/18 09:00 PM,300 BLOCK OF N VERMONT AV,Loews Hollywood Hotel
Theft,04/05/18 08:35 PM,5500 BLOCK OF W SUNSET BL,Loews Hollywood Hotel
Theft,04/05/18 07:30 PM,00 BLOCK OF KINGSLEY DR AND OAKWOOD AV,Loews Hollywood Hotel
Assault,04/05/18 06:45 PM,1200 BLOCK OF N WESTMORELAND AV,Loews Hollywood Hotel
Theft,04/05/18 06:00 PM,3600 BLOCK OF MARATHON ST,Loews Hollywood Hotel
Theft,04/05/18 05:00 PM,600 BLOCK OF N HOOVER ST,Loews Hollywood Hotel
Theft,04/05/18 01:30 PM,4600 BLOCK OF W SUNSET BL,Loews Hollywood Hotel
Assault,04/05/18 12:20 PM,600 BLOCK OF N KINGSLEY DR,Loews Hollywood Hotel
Assault,04/05/18 12:20 PM,600 BLOCK OF N KINGSLEY DR,Loews Hollywood Hotel
Theft,04/05/18 12:00 PM,00 BLOCK OF PLATA AND HOOVER,Loews Hollywood Hotel
Theft,04/05/18 10:00 AM,5600 BLOCK OF FERNWOOD AV,Loews Hollywood Hotel
Theft,04/05/18 09:00 AM,800 BLOCK OF HELIOTROPE DR,Loews Hollywood Hotel
Robbery,04/05/18 04:15 AM,4600 BLOCK OF MELROSE AV,Loews Hollywood Hotel
Theft,04/05/18 03:00 AM,1800 BLOCK OF N HARVARD BL,Loews Hollywood Hotel
Theft,04/11/18 02:00 PM,55XX E PINE ST,Hyatt Regency Los Angeles International Airport
Theft,04/11/18 02:00 PM,55XX E PINE ST,Hyatt Regency Los Angeles International Airport
Burglary,04/10/18 10:30 PM,66XX E LATIMER PL,Hyatt Regency Los Angeles International Airport
Vandalism,04/10/18 10:30 PM,21XX N 073 EA,Hyatt Regency Los Angeles International Airport
Robbery,04/10/18 09:20 PM,78XX E ADMIRAL PL,Hyatt Regency Los Angeles International Airport
Burglary,04/10/18 07:15 PM,5XX N 078 EA,Hyatt Regency Los Angeles International Airport
Burglary,04/10/18 07:15 PM,5XX N 078 EA,Hyatt Regency Los Angeles International Airport
Burglary,04/10/18 07:09 PM,66XX E LATIMER PL,Hyatt Regency Los Angeles International Airport
Burglary,04/09/18 05:00 PM,65XX E INDEPENDENCE ST,Hyatt Regency Los Angeles International Airport
Burglary,04/09/18 07:15 AM,71XX E EASTON PL,Hyatt Regency Los Angeles International Airport
Burglary,04/09/18 06:20 AM,13XX N IRVINGTON AV,Hyatt Regency Los Angeles International Airport
Assault,04/08/18 09:00 PM,67XX E JASPER ST,Hyatt Regency Los Angeles International Airport
Theft,04/07/18 10:48 PM,5XX N 073 EA,Hyatt Regency Los Angeles International Airport
Theft,04/07/18 07:06 AM,13XX N 075 EA,Hyatt Regency Los Angeles International Airport
Vandalism,04/07/18 07:06 AM,13XX N 075 EA,Hyatt Regency Los Angeles International Airport
Assault,04/07/18 12:50 AM,14XX N FULTON AV,Hyatt Regency Los Angeles International Airport
Assault,04/06/18 10:46 PM,5XX N 070 EA,Hyatt Regency Los Angeles International Airport
Assault,04/06/18 10:30 PM,25XX N YALE AV,Hyatt Regency Los Angeles International Airport
Burglary,04/05/18 10:58 PM,78XX E ADMIRAL PL,Hyatt Regency Los Angeles International Airport
Theft,04/05/18 12:30 PM,77XX E APACHE ST,Hyatt Regency Los Angeles International Airport
Burglary,04/05/18 06:00 AM,62XX E MARSHALL ST,Hyatt Regency Los Angeles International Airport
Theft,04/04/18 11:25 PM,73XX E KING PL,Hyatt Regency Los Angeles International Airport
Theft,04/04/18 11:25 PM,73XX E KING PL,Hyatt Regency Los Angeles International Airport
Theft,04/04/18 05:20 AM,15XX N KINGSTON PL,Hyatt Regency Los Angeles International Airport
Theft,04/04/18 05:20 AM,15XX N KINGSTON PL,Hyatt Regency Los Angeles International Airport
Vandalism,04/03/18 08:24 PM,74XX E ADMIRAL PL,Hyatt Regency Los Angeles International Airport
Burglary,04/03/18 02:50 AM,94XX E ADMIRAL PL,Hyatt Regency Los Angeles International Airport
Theft,04/02/18 08:00 PM,69XX E NEWTON ST,Hyatt Regency Los Angeles International Airport
Theft,04/02/18 06:00 PM,67XX E HASKELL PL,Hyatt Regency Los Angeles International Airport
Theft,04/02/18 07:30 AM,18XX N 106 EA,Hyatt Regency Los Angeles International Airport
Burglary,04/02/18 12:30 AM,8XX N SHERIDAN RD,Hyatt Regency Los Angeles International Airport
Burglary,04/01/18 01:43 AM,78XX E ADMIRAL PL,Hyatt Regency Los Angeles International Airport
Theft,03/31/18 05:00 PM,69XX E PINE ST,Hyatt Regency Los Angeles International Airport
Theft,03/31/18 05:00 PM,69XX E PINE ST,Hyatt Regency Los Angeles International Airport
Burglary,03/31/18 10:00 AM,108XX E NEWTON ST,Hyatt Regency Los Angeles International Airport
Theft,03/30/18 03:30 PM,16XX N 071 EA,Hyatt Regency Los Angeles International Airport
Burglary,03/30/18 11:00 AM,65XX E INDEPENDENCE ST,Hyatt Regency Los Angeles International Airport
Burglary,03/30/18 09:00 AM,15XX N OXFORD AV,Hyatt Regency Los Angeles International Airport
Burglary,03/30/18 09:00 AM,15XX N OXFORD AV,Hyatt Regency Los Angeles International Airport
Burglary,03/28/18 09:45 AM,15XX N 066 EA,Hyatt Regency Los Angeles International Airport
Burglary,03/28/18 09:45 AM,15XX N 066 EA,Hyatt Regency Los Angeles International Airport
Burglary,03/28/18 12:30 AM,10XX N SHERIDAN RD,Hyatt Regency Los Angeles International Airport
Theft,03/27/18 02:18 PM,8XX N MINGO RD,Hyatt Regency Los Angeles International Airport
Burglary,03/27/18 01:48 PM,62XX E LATIMER PL,Hyatt Regency Los Angeles International Airport
Burglary,03/27/18 08:00 AM,15XX N 066 EA,Hyatt Regency Los Angeles International Airport
Theft,03/27/18 02:50 AM,0XX N MINGO RD,Hyatt Regency Los Angeles International Airport
Burglary,03/27/18 01:14 AM,73XX E ADMIRAL PL,Hyatt Regency Los Angeles International Airport
Theft,03/25/18 07:12 PM,96XX E PINE ST,Hyatt Regency Los Angeles International Airport
Burglary,03/25/18 02:00 PM,72XX E HASKELL PL,Hyatt Regency Los Angeles International Airport
Vandalism,03/25/18 09:00 AM,65XX E PINE PL,Hyatt Regency Los Angeles International Airport
Theft,04/11/18 02:15 PM,100 BLOCK OF S CLARK DR,Sofitel Los Angeles at Beverly Hills
Theft,04/10/18 05:00 PM,9700 BLOCK OF W PICO BL,Sofitel Los Angeles at Beverly Hills
Burglary,04/10/18 03:00 AM,00 BLOCK OF ALMONT AND OLYMPIC,Sofitel Los Angeles at Beverly Hills
Burglary,04/08/18 11:25 PM,100 BLOCK OF S ROBERTSON BL,Sofitel Los Angeles at Beverly Hills
Theft,04/07/18 02:00 PM,300 BLOCK OF S HAMEL RD,Sofitel Los Angeles at Beverly Hills
Assault,04/06/18 06:00 PM,00 BLOCK OF 3RD ST AND BURTON WY,Sofitel Los Angeles at Beverly Hills
Theft,04/06/18 09:20 AM,100 BLOCK OF N DOHENY DR,Sofitel Los Angeles at Beverly Hills
Theft,04/04/18 11:00 PM,100 BLOCK OF N LA PEER DR,Sofitel Los Angeles at Beverly Hills
Theft,04/03/18 11:10 PM,1900 BLOCK OF CENTURY PARK,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Other,04/03/18 03:50 AM,N/S OF RITE AID 4Z32161,Sofitel Los Angeles at Beverly Hills
Burglary,04/01/18 04:05 PM,300 BLOCK OF S LA PEER DR,Sofitel Los Angeles at Beverly Hills
Theft,03/30/18 05:45 PM,1100 BLOCK OF SUNSET HILLS RD,Sofitel Los Angeles at Beverly Hills
Theft,03/30/18 12:30 AM,9400 BLOCK OF W PICO BL,Sofitel Los Angeles at Beverly Hills
Theft,03/30/18 12:30 AM,9400 BLOCK OF W PICO BL,Sofitel Los Angeles at Beverly Hills
Theft,03/28/18 12:00 PM,100 BLOCK OF N DOHENY DR,Sofitel Los Angeles at Beverly Hills
Burglary,03/28/18 05:37 AM,8700 BLOCK OF W 3RD ST,Sofitel Los Angeles at Beverly Hills
Burglary,03/28/18 01:30 AM,9700 BLOCK OF W PICO BL,Sofitel Los Angeles at Beverly Hills
Theft,03/26/18 07:00 PM,9000 BLOCK OF BURTON WY,Sofitel Los Angeles at Beverly Hills
Burglary,03/26/18 07:00 PM,100 BLOCK OF S WETHERLY DR,Sofitel Los Angeles at Beverly Hills
Burglary,03/26/18 05:15 PM,300 BLOCK OF S SWALL DR,Sofitel Los Angeles at Beverly Hills
Theft,03/25/18 10:30 PM,100 BLOCK OF N DOHENY DR,Sofitel Los Angeles at Beverly Hills
Theft,03/24/18 09:00 PM,100 BLOCK OF S CLARK DR,Sofitel Los Angeles at Beverly Hills
Theft,03/24/18 06:30 PM,2000 BLOCK OF CENTURY PARK,Sofitel Los Angeles at Beverly Hills
Burglary,04/12/18 02:20 PM,FIVE OAKS DR AND MASSMAN DR,Los Angeles Airport Marriott
Assault,04/12/18 12:10 AM,ELM HILL PIKE,Los Angeles Airport Marriott
Theft,04/11/18 01:00 AM,WANDA DR,Los Angeles Airport Marriott
Burglary,04/10/18 09:00 AM,ELM HILL PIKE,Los Angeles Airport Marriott
Theft,04/10/18 01:00 AM,AIRWAYS BLVD,Los Angeles Airport Marriott
Assault,04/09/18 02:24 PM,MASSMAN DR,Los Angeles Airport Marriott
Assault,04/09/18 02:23 PM,MASSMAN DR,Los Angeles Airport Marriott
Theft,04/09/18 10:13 AM,ELM HILL PIKE,Los Angeles Airport Marriott
Theft,04/09/18 12:53 AM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Vandalism,04/07/18 11:00 PM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Theft,04/07/18 09:00 PM,MASSMAN DR,Los Angeles Airport Marriott
Theft,04/07/18 09:00 PM,MASSMAN DR,Los Angeles Airport Marriott
Theft,04/07/18 07:30 PM,FIVE OAKS DR,Los Angeles Airport Marriott
Robbery,04/06/18 10:00 PM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Robbery,04/06/18 10:00 PM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Assault,04/06/18 01:26 PM,MASSMAN DR,Los Angeles Airport Marriott
Assault,04/06/18 01:25 PM,MASSMAN DR,Los Angeles Airport Marriott
Assault,04/06/18 01:24 PM,MASSMAN DR,Los Angeles Airport Marriott
Theft,04/06/18 07:00 AM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Theft,04/06/18 06:55 AM,ELM HILL PIKE,Los Angeles Airport Marriott
Theft,04/05/18 11:05 PM,ELM HILL PIKE,Los Angeles Airport Marriott
Theft,04/05/18 11:05 PM,ELM HILL PIKE,Los Angeles Airport Marriott
Theft,04/05/18 07:00 PM,FIVE OAKS DR,Los Angeles Airport Marriott
Theft,04/05/18 07:00 PM,FIVE OAKS DR,Los Angeles Airport Marriott
Assault,04/05/18 05:00 PM,ELM HILL PIKE,Los Angeles Airport Marriott
Other,04/05/18 09:15 AM,2300 BLOCK OF ATRIUM WAY,Los Angeles Airport Marriott
Other,04/05/18 09:15 AM,2300 BLOCK OF ATRIUM WAY,Los Angeles Airport Marriott
Other,04/05/18 09:00 AM,2300 BLOCK OF ATRIUM WAY,Los Angeles Airport Marriott
Other,04/05/18 09:00 AM,2300 BLOCK OF ATRIUM WAY,Los Angeles Airport Marriott
Arrest,04/05/18 04:03 AM,2400 BLOCK OF ATRIUM WAY,Los Angeles Airport Marriott
Assault,04/05/18 04:00 AM,2500 BLOCK OF ELM HILL PIKE,Los Angeles Airport Marriott
Assault,04/05/18 01:00 AM,ELM HILL PIKE,Los Angeles Airport Marriott
Assault,04/05/18 01:00 AM,2100 BLOCK OF ELM HILL PIKE,Los Angeles Airport Marriott
Other,04/04/18 02:25 PM,2300 BLOCK OF ATRIUM WAY,Los Angeles Airport Marriott
Other,04/04/18 11:30 AM,2300 BLOCK OF ATRIUM WAY,Los Angeles Airport Marriott
Assault,04/04/18 09:37 AM,GLASTONBURY RD,Los Angeles Airport Marriott
Assault,04/03/18 05:22 PM,AIRWAYS CIR,Los Angeles Airport Marriott
Theft,04/03/18 03:06 AM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Theft,04/03/18 03:06 AM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Theft,04/03/18 12:00 AM,ARBOR CREEK LN,Los Angeles Airport Marriott
Theft,04/03/18 12:00 AM,ARBOR CREEK LN,Los Angeles Airport Marriott
Arrest,04/02/18 01:46 AM,2400 BLOCK OF ELM HILL PIKE,Los Angeles Airport Marriott
Robbery,04/02/18 01:04 AM,ELM HILL PKE AND ERMAC DR,Los Angeles Airport Marriott
Arrest,04/02/18 12:55 AM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Robbery,04/02/18 12:55 AM,MCGAVOCK PIKE,Los Angeles Airport Marriott
Theft,04/01/18 10:00 PM,MASSMAN MANOR DR,Los Angeles Airport Marriott
Theft,04/01/18 07:00 PM,GLASTONBURY RD,Los Angeles Airport Marriott
Theft,04/01/18 07:00 PM,GLASTONBURY RD,Los Angeles Airport Marriott
Theft,04/01/18 10:30 AM,ELM HILL PIKE,Los Angeles Airport Marriott
Burglary,04/01/18 08:00 AM,BRILEY PKWY AND KAREN DR,Los Angeles Airport Marriott
Theft,04/11/18 12:00 PM,00 BLOCK OF 6TH AND GRAND,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 08:06 PM,100 BLOCK OF E 9TH ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 06:15 PM,300 BLOCK OF E 2ND ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 04:50 PM,00 BLOCK OF 6TH ST AND SAN PEDRO ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 04:15 PM,400 BLOCK OF E 11TH ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 03:30 PM,300 BLOCK OF W 2ND ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 02:40 PM,700 BLOCK OF W 7TH ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 01:10 PM,700 BLOCK OF S FIGUEROA ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 12:55 PM,700 BLOCK OF W 7TH ST,Millennium Biltmore Hotel Los Angeles
Assault,04/10/18 11:00 AM,600 BLOCK OF E 5TH ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 08:55 AM,100 BLOCK OF JAPANESE VILLAGE PLAZA ML,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 08:30 AM,00 BLOCK OF 9TH ST AND MAPLE,Millennium Biltmore Hotel Los Angeles
Robbery,04/10/18 08:05 AM,1100 BLOCK OF WALL ST,Millennium Biltmore Hotel Los Angeles
Robbery,04/10/18 12:07 AM,00 BLOCK OF BROADWAY AND 5TH ST,Millennium Biltmore Hotel Los Angeles
Assault,04/09/18 11:55 PM,500 BLOCK OF WALL ST,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 10:00 PM,00 BLOCK OF 3RD AND CENTRAL,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 09:30 PM,900 BLOCK OF WHITE KNOLL DR,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 08:30 PM,300 BLOCK OF E 2ND ST,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 05:14 PM,700 BLOCK OF W 7TH ST,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 01:50 PM,800 BLOCK OF S CENTRAL AV,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 11:30 AM,900 BLOCK OF N BROADWAY,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 11:20 AM,600 BLOCK OF S HILL ST,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 11:05 AM,00 BLOCK OF 5TH AND MAPLE,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 09:30 AM,800 BLOCK OF N ALAMEDA ST,Millennium Biltmore Hotel Los Angeles
Burglary,04/09/18 09:00 AM,500 BLOCK OF CERES AV,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 08:30 AM,00 BLOCK OF 4TH AND MAIN,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 07:30 AM,400 BLOCK OF E 3RD ST,Millennium Biltmore Hotel Los Angeles
Theft,04/09/18 06:30 AM,900 BLOCK OF S FIGUEROA ST,Millennium Biltmore Hotel Los Angeles
Robbery,04/09/18 03:20 AM,300 BLOCK OF E 7TH ST,Millennium Biltmore Hotel Los Angeles
Burglary,04/09/18 12:30 AM,00 BLOCK OF GATEWAY PLAZA DR,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 10:15 PM,1200 BLOCK OF N ALAMEDA ST,Millennium Biltmore Hotel Los Angeles
Robbery,04/08/18 09:00 PM,00 BLOCK OF 7TH AND CERES,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 08:30 PM,00 BLOCK OF BOYLSTON AND MIRAMAR,Millennium Biltmore Hotel Los Angeles
Assault,04/08/18 08:30 PM,500 BLOCK OF S SAN PEDRO ST,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 08:00 PM,700 BLOCK OF W 7TH ST,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 06:30 PM,300 BLOCK OF N MISSION RD,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 06:30 PM,300 BLOCK OF N MISSION RD,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 05:25 PM,00 BLOCK OF 7TH AND MAPLE,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 03:30 PM,700 BLOCK OF W 7TH ST,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 03:00 PM,900 BLOCK OF MAPLE AV,Millennium Biltmore Hotel Los Angeles
Assault,04/08/18 01:26 PM,700 BLOCK OF S FIGUEROA ST,Millennium Biltmore Hotel Los Angeles
Robbery,04/08/18 12:30 PM,00 BLOCK OF 7TH AND SAN JULIAN,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 12:00 PM,00 BLOCK OF 7TH AND SAN PEDRO,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 12:00 PM,800 BLOCK OF S OLIVE ST,Millennium Biltmore Hotel Los Angeles
Robbery,04/08/18 10:50 AM,600 BLOCK OF TOWNE AV,Millennium Biltmore Hotel Los Angeles
Burglary,04/08/18 08:00 AM,500 BLOCK OF S SAN PEDRO ST,Millennium Biltmore Hotel Los Angeles
Theft,04/08/18 03:25 AM,00 BLOCK OF 7TH ST AND GRAND AV,Millennium Biltmore Hotel Los Angeles
Robbery,04/07/18 11:30 PM,600 BLOCK OF S SPRING ST,Millennium Biltmore Hotel Los Angeles
Burglary,04/07/18 09:00 PM,900 BLOCK OF S OLIVE ST,Millennium Biltmore Hotel Los Angeles
Assault,04/07/18 05:35 PM,00 BLOCK OF 5TH ST AND HILL ST,Millennium Biltmore Hotel Los Angeles
Theft,04/10/18 10:57 AM,00 BLOCK ARRIVALS RD,Renaissance Los Angeles Airport Hotel
Theft,04/09/18 10:13 AM,8400 BLOCK MADISON PL,Renaissance Los Angeles Airport Hotel
Theft,04/08/18 04:52 PM,8800 BLOCK BARTRAM AVE,Renaissance Los Angeles Airport Hotel
Theft,04/08/18 04:47 AM,4500 BLOCK ISLAND AV,Renaissance Los Angeles Airport Hotel
Other,04/07/18 09:46 AM,00 BLOCK OF PIA WAY,Renaissance Los Angeles Airport Hotel
Other,04/07/18 09:37 AM,8400 BLOCK BRUNSWICK PL,Renaissance Los Angeles Airport Hotel
Theft,04/07/18 06:11 AM,TERMINAL C,Renaissance Los Angeles Airport Hotel
Theft,04/06/18 01:46 PM,00 BLOCK PIA WAY,Renaissance Los Angeles Airport Hotel
Theft,04/05/18 01:25 PM,00 BLOCK OF PIA WAY,Renaissance Los Angeles Airport Hotel
Other,04/04/18 11:04 PM,TERMINAL B/BAGGAGE CLAIM,Renaissance Los Angeles Airport Hotel
Other,04/04/18 11:03 PM,TERMINAL B/BAGGAGE CLAIM,Renaissance Los Angeles Airport Hotel
Theft,04/04/18 12:05 PM,4300 BLOCK ISLAND AV,Renaissance Los Angeles Airport Hotel
Theft,04/04/18 09:46 AM,00 BLOCK OF PIA WAY,Renaissance Los Angeles Airport Hotel
Theft,04/03/18 08:31 AM,B/C CONNECTOR,Renaissance Los Angeles Airport Hotel
Theft,04/02/18 12:47 PM,F BAGGAGE,Renaissance Los Angeles Airport Hotel
Theft,04/01/18 06:14 PM,PIA D9,Renaissance Los Angeles Airport Hotel
Theft,03/31/18 09:20 PM,00 BLOCK ARRIVAL RD NATALA,Renaissance Los Angeles Airport Hotel
Assault,03/30/18 11:36 PM,9000 BLOCK TINICUM BLVD,Renaissance Los Angeles Airport Hotel
Theft,03/30/18 06:50 AM,00 BLOCK OF PIA WAY,Renaissance Los Angeles Airport Hotel
Vandalism,03/29/18 04:59 AM,00 BLOCK OF PIA WAY,Renaissance Los Angeles Airport Hotel
Theft,03/28/18 10:33 AM,B CHECKPOINT,Renaissance Los Angeles Airport Hotel
Theft,03/27/18 10:20 AM,TERMINAL B,Renaissance Los Angeles Airport Hotel
